regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,32,16,0.5,4.0,64,4096,4096,16384,10240,8541.828,13400.564,13204.917,0.9597
mixed,32,16,0.5,4.0,64,8192,128,512,320,1152.933,1356.898,1174.149,0.104
mixed,32,16,0.5,4.0,64,8192,256,1024,640,1462.059,1689.193,1434.925,-0.1195
mixed,32,16,0.5,4.0,64,8192,512,2048,1280,1871.241,2448.108,1907.849,0.0635
mixed,32,16,0.5,4.0,64,8192,1024,4096,2560,2867.794,4160.503,2792.211,-0.0585
mixed,32,16,0.5,4.0,64,8192,2048,8192,5120,4935.867,7210.774,5169.598,0.1027
mixed,32,16,0.5,4.0,64,8192,4096,16384,10240,8857.215,13814.095,13734.514,0.9839
mixed,32,16,0.5,4.0,128,0,128,512,320,385.282,570.406,429.859,0.2408
mixed,32,16,0.5,4.0,128,0,256,1024,640,667.488,953.609,700.549,0.1155
mixed,32,16,0.5,4.0,128,0,512,2048,1280,1147.143,1718.638,1231.182,0.1471
mixed,32,16,0.5,4.0,128,0,1024,4096,2560,2100.812,3250.284,2269.453,0.1467
mixed,32,16,0.5,4.0,128,0,2048,8192,5120,4035.025,6387.651,4684.027,0.2759
mixed,32,16,0.5,4.0,128,0,4096,16384,10240,7944.686,12603.063,12915.343,1.067
mixed,32,16,0.5,4.0,128,512,128,512,320,417.6,595.879,455.301,0.2115
mixed,32,16,0.5,4.0,128,512,256,1024,640,698.214,1020.713,726.335,0.0872
mixed,32,16,0.5,4.0,128,512,512,2048,1280,1234.144,1815.925,1252.648,0.0318
mixed,32,16,0.5,4.0,128,512,1024,4096,2560,2195.439,3345.839,2299.34,0.0903
mixed,32,16,0.5,4.0,128,512,2048,8192,5120,4123.222,6449.161,4724.804,0.2586
mixed,32,16,0.5,4.0,128,512,4096,16384,10240,8006.426,12652.265,13407.483,1.1626
mixed,32,16,0.5,4.0,128,1024,128,512,320,488.157,644.578,518.671,0.1951
mixed,32,16,0.5,4.0,128,1024,256,1024,640,739.347,1027.816,746.768,0.0257
mixed,32,16,0.5,4.0,128,1024,512,2048,1280,1233.08,1878.389,1283.39,0.078
mixed,32,16,0.5,4.0,128,1024,1024,4096,2560,2289.868,3443.283,2335.479,0.0395
mixed,32,16,0.5,4.0,128,1024,2048,8192,5120,4216.455,6535.282,4800.096,0.2517
mixed,32,16,0.5,4.0,128,1024,4096,16384,10240,8078.816,12712.047,13438.695,1.1568
mixed,32,16,0.5,4.0,128,2048,128,512,320,601.883,797.073,645.947,0.2257
mixed,32,16,0.5,4.0,128,2048,256,1024,640,883.486,1124.098,875.422,-0.0335
mixed,32,16,0.5,4.0,128,2048,512,2048,1280,1314.17,1889.354,1324.762,0.0184
mixed,32,16,0.5,4.0,128,2048,1024,4096,2560,2306.976,3600.181,2377.121,0.0542
mixed,32,16,0.5,4.0,128,2048,2048,8192,5120,4424.925,6743.22,5149.443,0.3125
mixed,32,16,0.5,4.0,128,2048,4096,16384,10240,8284.308,12903.191,13779.607,1.1897
mixed,32,16,0.5,4.0,128,4096,128,512,320,839.683,1049.377,884.93,0.2158
mixed,32,16,0.5,4.0,128,4096,256,1024,640,1107.161,1416.99,1121.725,0.047
mixed,32,16,0.5,4.0,128,4096,512,2048,1280,1623.645,2078.012,1576.066,-0.1047
mixed,32,16,0.5,4.0,128,4096,1024,4096,2560,2464.255,3826.978,2463.746,-0.0004
mixed,32,16,0.5,4.0,128,4096,2048,8192,5120,4678.633,7699.223,5452.288,0.2561
mixed,32,16,0.5,4.0,128,4096,4096,16384,10240,9764.373,15778.953,13666.525,0.6488
mixed,32,16,0.5,4.0,128,8192,128,512,320,1240.762,1489.758,1286.299,0.1829
mixed,32,16,0.5,4.0,128,8192,256,1024,640,1590.847,1906.007,1599.447,0.0273
mixed,32,16,0.5,4.0,128,8192,512,2048,1280,2099.926,2656.77,2083.68,-0.0292
mixed,32,16,0.5,4.0,128,8192,1024,4096,2560,3098.496,4252.559,2968.637,-0.1125
mixed,32,16,0.5,4.0,128,8192,2048,8192,5120,5069.203,7545.487,5555.403,0.1963
mixed,32,16,0.5,4.0,128,8192,4096,16384,10240,9370.441,16207.117,14593.131,0.7639
mixed,32,16,0.5,4.0,256,0,128,512,320,414.208,610.241,465.757,0.263
mixed,32,16,0.5,4.0,256,0,256,1024,640,714.367,1013.181,734.271,0.0666
mixed,32,16,0.5,4.0,256,0,512,2048,1280,1204.127,1777.119,1264.731,0.1058
mixed,32,16,0.5,4.0,256,0,1024,4096,2560,2159.649,3303.393,2305.885,0.1279
mixed,32,16,0.5,4.0,256,0,2048,8192,5120,4085.923,6430.24,4721.461,0.2711
mixed,32,16,0.5,4.0,256,0,4096,16384,10240,7977.857,12632.513,13391.52,1.1631
mixed,32,16,0.5,4.0,256,512,128,512,320,483.649,660.033,517.631,0.1927
mixed,32,16,0.5,4.0,256,512,256,1024,640,753.663,1056.384,780.259,0.0879
mixed,32,16,0.5,4.0,256,512,512,2048,1280,1262.18,1893.473,1319.419,0.0907
mixed,32,16,0.5,4.0,256,512,1024,4096,2560,2293.513,3438.386,2359.681,0.0578
mixed,32,16,0.5,4.0,256,512,2048,8192,5120,4206.237,6533.825,4830.873,0.2684
mixed,32,16,0.5,4.0,256,512,4096,16384,10240,8079.695,12722.849,13603.879,1.1897
mixed,32,16,0.5,4.0,256,1024,128,512,320,570.079,735.645,603.935,0.2045
mixed,32,16,0.5,4.0,256,1024,256,1024,640,829.823,1088.698,827.552,-0.0088
mixed,32,16,0.5,4.0,256,1024,512,2048,1280,1287.84,1913.947,1357.185,0.1108
mixed,32,16,0.5,4.0,256,1024,1024,4096,2560,2329.174,3580.899,2412.247,0.0664
mixed,32,16,0.5,4.0,256,1024,2048,8192,5120,4346.188,6654.136,4866.389,0.2254
mixed,32,16,0.5,4.0,256,1024,4096,16384,10240,8192.128,12825.512,13558.785,1.1583
mixed,32,16,0.5,4.0,256,2048,128,512,320,731.389,912.029,772.382,0.2269
mixed,32,16,0.5,4.0,256,2048,256,1024,640,1005.344,1263.787,998.336,-0.0271
mixed,32,16,0.5,4.0,256,2048,512,2048,1280,1439.419,1949.209,1434.586,-0.0095
mixed,32,16,0.5,4.0,256,2048,1024,4096,2560,2362.622,3753.853,2501.313,0.0997
mixed,32,16,0.5,4.0,256,2048,2048,8192,5120,4883.249,7040.619,5588.612,0.327
mixed,32,16,0.5,4.0,256,2048,4096,16384,10240,8606.934,13229.056,14308.93,1.2336
mixed,32,16,0.5,4.0,256,4096,128,512,320,1043.87,1227.58,1088.23,0.2415
mixed,32,16,0.5,4.0,256,4096,256,1024,640,1314.595,1617.41,1329.349,0.0487
mixed,32,16,0.5,4.0,256,4096,512,2048,1280,1801.93,2308.92,1792.638,-0.0183
mixed,32,16,0.5,4.0,256,4096,1024,4096,2560,2661.359,3889.003,2672.132,0.0088
mixed,32,16,0.5,4.0,256,4096,2048,8192,5120,4775.431,9139.305,5734.798,0.2198
mixed,32,16,0.5,4.0,256,4096,4096,16384,10240,11988.558,18764.241,14765.523,0.4098
mixed,32,16,0.5,4.0,256,8192,128,512,320,1698.055,1861.725,1724.353,0.1607
mixed,32,16,0.5,4.0,256,8192,256,1024,640,1974.998,2271.368,1943.54,-0.1061
mixed,32,16,0.5,4.0,256,8192,512,2048,1280,2442.748,3040.411,2433.755,-0.015
mixed,32,16,0.5,4.0,256,8192,1024,4096,2560,3395.555,4662.411,3361.694,-0.0267
mixed,32,16,0.5,4.0,256,8192,2048,8192,5120,5625.79,7620.941,5618.934,-0.0034
mixed,32,16,0.5,4.0,256,8192,4096,16384,10240,9918.134,20554.527,15391.168,0.5146
mixed,32,16,0.5,4.0,512,0,128,512,320,499.713,696.225,552.415,0.2682
mixed,32,16,0.5,4.0,512,0,256,1024,640,798.301,1103.13,818.399,0.0659
mixed,32,16,0.5,4.0,512,0,512,2048,1280,1307.267,1912.439,1349.663,0.0701
mixed,32,16,0.5,4.0,512,0,1024,4096,2560,2291.958,3438.638,2400.321,0.0945
mixed,32,16,0.5,4.0,512,0,2048,8192,5120,4213.591,6543.326,4835.162,0.2668
mixed,32,16,0.5,4.0,512,0,4096,16384,10240,8088.638,12732.273,13826.015,1.2355
mixed,32,16,0.5,4.0,512,512,128,512,320,632.19,802.526,668.574,0.2136
mixed,32,16,0.5,4.0,512,512,256,1024,640,892.83,1194.657,911.902,0.0632
mixed,32,16,0.5,4.0,512,512,512,2048,1280,1400.511,2011.321,1441.826,0.0676
mixed,32,16,0.5,4.0,512,512,1024,4096,2560,2424.846,3621.093,2501.405,0.064
mixed,32,16,0.5,4.0,512,512,2048,8192,5120,4393.85,6703.935,5097.311,0.3045
mixed,32,16,0.5,4.0,512,512,4096,16384,10240,8238.199,12875.272,13767.742,1.1925
mixed,32,16,0.5,4.0,512,1024,128,512,320,760.317,934.016,797.765,0.2156
mixed,32,16,0.5,4.0,512,1024,256,1024,640,1024.671,1292.353,1022.912,-0.0066
mixed,32,16,0.5,4.0,512,1024,512,2048,1280,1498.378,2102.174,1535.297,0.0611
mixed,32,16,0.5,4.0,512,1024,1024,4096,2560,2507.583,3781.875,2607.677,0.0785
mixed,32,16,0.5,4.0,512,1024,2048,8192,5120,4617.43,6905.592,5427.524,0.354
mixed,32,16,0.5,4.0,512,1024,4096,16384,10240,8441.464,13044.004,13662.818,1.1345
mixed,32,16,0.5,4.0,512,2048,128,512,320,1007.168,1187.168,1045.646,0.2138
mixed,32,16,0.5,4.0,512,2048,256,1024,640,1283.066,1552.007,1277.78,-0.0197
mixed,32,16,0.5,4.0,512,2048,512,2048,1280,1735.07,2269.209,1727.047,-0.015
mixed,32,16,0.5,4.0,512,2048,1024,4096,2560,2663.238,4011.433,2779.625,0.0863
mixed,32,16,0.5,4.0,512,2048,2048,8192,5120,5454.951,9296.749,5745.228,0.0756
mixed,32,16,0.5,4.0,512,2048,4096,16384,10240,11081.295,16531.628,15728.649,0.8527
mixed,32,16,0.5,4.0,512,4096,128,512,320,1495.39,1679.167,1530.563,0.1914
mixed,32,16,0.5,4.0,512,4096,256,1024,640,1775.014,2051.581,1775.072,0.0002
mixed,32,16,0.5,4.0,512,4096,512,2048,1280,2261.183,2786.207,2235.328,-0.0492
mixed,32,16,0.5,4.0,512,4096,1024,4096,2560,3157.28,4308.371,3148.832,-0.0073
mixed,32,16,0.5,4.0,512,4096,2048,8192,5120,5243.439,9938.928,5706.074,0.0985
mixed,32,16,0.5,4.0,512,4096,4096,16384,10240,14544.243,23155.508,15597.258,0.1223
mixed,32,16,0.5,4.0,512,8192,128,512,320,2503.739,2658.328,2537.092,0.2158
mixed,32,16,0.5,4.0,512,8192,256,1024,640,2749.727,3026.113,2751.145,0.0051
mixed,32,16,0.5,4.0,512,8192,512,2048,1280,3241.879,3757.801,3221.795,-0.0389
mixed,32,16,0.5,4.0,512,8192,1024,4096,2560,4226.689,5417.228,4150.995,-0.0636
mixed,32,16,0.5,4.0,512,8192,2048,8192,5120,6363.465,8429.842,6275.133,-0.0427
mixed,32,16,0.5,4.0,512,8192,4096,16384,10240,11498.154,23665.714,15244.722,0.3079
mixed,32,16,0.5,4.0,1024,0,128,512,320,781.598,954.337,820.228,0.2236
mixed,32,16,0.5,4.0,1024,0,256,1024,640,1047.037,1352.778,1065.241,0.0595
mixed,32,16,0.5,4.0,1024,0,512,2048,1280,1556.286,2166.018,1600.291,0.0722
mixed,32,16,0.5,4.0,1024,0,1024,4096,2560,2569.748,3808.167,2655.157,0.069
mixed,32,16,0.5,4.0,1024,0,2048,8192,5120,4577.619,6883.129,5378.491,0.3474
mixed,32,16,0.5,4.0,1024,0,4096,16384,10240,8418.217,13037.923,13570.393,1.1153
mixed,32,16,0.5,4.0,1024,512,128,512,320,1001.76,1175.102,1040.16,0.2215
mixed,32,16,0.5,4.0,1024,512,256,1024,640,1268.668,1538.943,1265.018,-0.0135
mixed,32,16,0.5,4.0,1024,512,512,2048,1280,1744.901,2354.306,1786.688,0.0686
mixed,32,16,0.5,4.0,1024,512,1024,4096,2560,2762.499,4012.107,2844.805,0.0659
mixed,32,16,0.5,4.0,1024,512,2048,8192,5120,5242.301,7617.907,5747.809,0.2128
mixed,32,16,0.5,4.0,1024,512,4096,16384,10240,9113.179,13799.65,14851.68,1.2245
mixed,32,16,0.5,4.0,1024,1024,128,512,320,1217.283,1393.084,1254.151,0.2097
mixed,32,16,0.5,4.0,1024,1024,256,1024,640,1486.19,1757.417,1484.222,-0.0073
mixed,32,16,0.5,4.0,1024,1024,512,2048,1280,1935.326,2538.174,1969.223,0.0562
mixed,32,16,0.5,4.0,1024,1024,1024,4096,2560,2937.947,4246.241,3040.46,0.0784
mixed,32,16,0.5,4.0,1024,1024,2048,8192,5120,5747.068,10347.587,5698.497,-0.0106
mixed,32,16,0.5,4.0,1024,1024,4096,16384,10240,12050.502,18979.727,15976.779,0.5666
mixed,32,16,0.5,4.0,1024,2048,128,512,320,1641.1,1824.978,1680.361,0.2135
mixed,32,16,0.5,4.0,1024,2048,256,1024,640,1919.35,2195.195,1915.616,-0.0135
mixed,32,16,0.5,4.0,1024,2048,512,2048,1280,2373.699,2913.027,2365.704,-0.0148
mixed,32,16,0.5,4.0,1024,2048,1024,4096,2560,3331.683,4609.873,3414.819,0.065
mixed,32,16,0.5,4.0,1024,2048,2048,8192,5120,6018.181,12124.914,5972.735,-0.0074
mixed,32,16,0.5,4.0,1024,2048,4096,16384,10240,15470.794,24149.385,16284.542,0.0938
mixed,32,16,0.5,4.0,1024,4096,128,512,320,2490.879,2684.124,2530.46,0.2048
mixed,32,16,0.5,4.0,1024,4096,256,1024,640,2768.439,3059.166,2770.618,0.0075
mixed,32,16,0.5,4.0,1024,4096,512,2048,1280,3246.514,3804.002,3247.789,0.0023
mixed,32,16,0.5,4.0,1024,4096,1024,4096,2560,4162.278,5382.084,4140.32,-0.018
mixed,32,16,0.5,4.0,1024,4096,2048,8192,5120,6443.235,11200.845,6595.992,0.0321
mixed,32,16,0.5,4.0,1024,4096,4096,16384,10240,16245.375,25953.329,14852.203,-0.1435
mixed,32,16,0.5,4.0,1024,8192,128,512,320,4126.578,4393.771,4175.148,0.1818
mixed,32,16,0.5,4.0,1024,8192,256,1024,640,4479.593,4768.945,4477.953,-0.0057
mixed,32,16,0.5,4.0,1024,8192,512,2048,1280,4982.36,5520.49,4951.249,-0.0578
mixed,32,16,0.5,4.0,1024,8192,1024,4096,2560,5901.857,7042.476,5920.817,0.0166
mixed,32,16,0.5,4.0,1024,8192,2048,8192,5120,7817.616,10142.064,7910.668,0.04
mixed,32,16,0.5,4.0,1024,8192,4096,16384,10240,15294.895,26419.075,16464.585,0.1051
mixed,32,16,0.5,4.0,2048,0,128,512,320,1610.672,1790.269,1651.303,0.2262
mixed,32,16,0.5,4.0,2048,0,256,1024,640,1881.502,2155.179,1880.522,-0.0036
mixed,32,16,0.5,4.0,2048,0,512,2048,1280,2333.679,2949.861,2381.948,0.0783
mixed,32,16,0.5,4.0,2048,0,1024,4096,2560,3354.751,4622.444,3451.713,0.0765
mixed,32,16,0.5,4.0,2048,0,2048,8192,5120,6243.056,11688.134,6096.275,-0.027
mixed,32,16,0.5,4.0,2048,0,4096,16384,10240,13995.672,22506.623,16416.832,0.2845
mixed,32,16,0.5,4.0,2048,512,128,512,320,2008.282,2189.938,2054.44,0.2541
mixed,32,16,0.5,4.0,2048,512,256,1024,640,2284.139,2556.041,2282.995,-0.0042
mixed,32,16,0.5,4.0,2048,512,512,2048,1280,2738.628,3324.446,2743.872,0.009
mixed,32,16,0.5,4.0,2048,512,1024,4096,2560,3733.532,5029.987,3830.41,0.0747
mixed,32,16,0.5,4.0,2048,512,2048,8192,5120,6628.37,12827.113,6561.624,-0.0108
mixed,32,16,0.5,4.0,2048,512,4096,16384,10240,15866.926,24878.849,16646.418,0.0865
mixed,32,16,0.5,4.0,2048,1024,128,512,320,2407.684,2589.686,2450.027,0.2327
mixed,32,16,0.5,4.0,2048,1024,256,1024,640,2678.913,2960.927,2682.589,0.013
mixed,32,16,0.5,4.0,2048,1024,512,2048,1280,3143.505,3686.353,3141.726,-0.0033
mixed,32,16,0.5,4.0,2048,1024,1024,4096,2560,4106.001,5378.599,4205.28,0.078
mixed,32,16,0.5,4.0,2048,1024,2048,8192,5120,6808.966,13382.267,6820.902,0.0018
mixed,32,16,0.5,4.0,2048,1024,4096,16384,10240,16753.397,26402.198,16731.065,-0.0023
mixed,32,16,0.5,4.0,2048,2048,128,512,320,3204.544,3389.059,3241.403,0.1998
mixed,32,16,0.5,4.0,2048,2048,256,1024,640,3485.092,3761.474,3484.476,-0.0022
mixed,32,16,0.5,4.0,2048,2048,512,2048,1280,3940.898,4495.449,3945.407,0.0081
mixed,32,16,0.5,4.0,2048,2048,1024,4096,2560,4859.913,6093.404,4919.913,0.0486
mixed,32,16,0.5,4.0,2048,2048,2048,8192,5120,7319.155,13590.496,7245.061,-0.0118
mixed,32,16,0.5,4.0,2048,2048,4096,16384,10240,17071.234,27054.887,16790.87,-0.0281
mixed,32,16,0.5,4.0,2048,4096,128,512,320,4783.107,4974.126,4819.284,0.1894
mixed,32,16,0.5,4.0,2048,4096,256,1024,640,5070.9,5366.831,5066.471,-0.015
mixed,32,16,0.5,4.0,2048,4096,512,2048,1280,5566.727,6106.392,5550.882,-0.0294
mixed,32,16,0.5,4.0,2048,4096,1024,4096,2560,6467.323,7560.815,6471.451,0.0038
mixed,32,16,0.5,4.0,2048,4096,2048,8192,5120,8308.333,13445.824,8692.41,0.0748
mixed,32,16,0.5,4.0,2048,4096,4096,16384,10240,17220.526,27340.904,17580.975,0.0356
mixed,32,16,0.5,4.0,2048,8192,128,512,320,7835.889,8063.32,7848.324,0.0547
mixed,32,16,0.5,4.0,2048,8192,256,1024,640,8194.751,8540.581,8147.653,-0.1362
mixed,32,16,0.5,4.0,2048,8192,512,2048,1280,8724.832,9310.199,8707.977,-0.0288
mixed,32,16,0.5,4.0,2048,8192,1024,4096,2560,9726.869,10812.341,9667.747,-0.0545
mixed,32,16,0.5,4.0,2048,8192,2048,8192,5120,11620.343,13724.309,11613.585,-0.0032
mixed,32,16,0.5,4.0,2048,8192,4096,16384,10240,15532.425,27503.238,18111.376,0.2154
pure,32,24,0.75,4.0,0,0,128,512,416,271.903,322.593,282.462,0.2083
pure,32,24,0.75,4.0,0,0,256,1024,832,455.905,549.758,464.864,0.0955
pure,32,24,0.75,4.0,0,0,512,2048,1664,812.385,973.403,827.743,0.0954
pure,32,24,0.75,4.0,0,0,1024,4096,3328,1493.785,1826.97,1531.884,0.1143
pure,32,24,0.75,4.0,0,0,2048,8192,6656,2886.817,3521.068,2939.107,0.0824
pure,32,24,0.75,4.0,0,0,4096,16384,13312,5623.342,6881.623,5733.181,0.0873
mixed,32,24,0.75,4.0,16,0,128,512,416,454.077,542.527,486.717,0.369
mixed,32,24,0.75,4.0,16,0,256,1024,832,746.429,929.202,833.414,0.4759
mixed,32,24,0.75,4.0,16,0,512,2048,1664,1410.479,1696.881,1502.359,0.3208
mixed,32,24,0.75,4.0,16,0,1024,4096,3328,2650.963,3229.983,2851.289,0.346
mixed,32,24,0.75,4.0,16,0,2048,8192,6656,5199.487,6376.278,6449.203,1.062
mixed,32,24,0.75,4.0,16,0,4096,16384,13312,10263.363,12585.759,17571.365,3.1468
mixed,32,24,0.75,4.0,16,512,128,512,416,486.542,585.953,503.09,0.1665
mixed,32,24,0.75,4.0,16,512,256,1024,832,796.555,985.057,842.495,0.2437
mixed,32,24,0.75,4.0,16,512,512,2048,1664,1464.848,1749.6,1535.272,0.2473
mixed,32,24,0.75,4.0,16,512,1024,4096,3328,2708.449,3286.342,2883.929,0.3037
mixed,32,24,0.75,4.0,16,512,2048,8192,6656,5267.217,6429.286,6500.358,1.0612
mixed,32,24,0.75,4.0,16,512,4096,16384,13312,10294.247,12631.643,17419.177,3.0482
mixed,32,24,0.75,4.0,16,1024,128,512,416,544.128,629.791,543.263,-0.0101
mixed,32,24,0.75,4.0,16,1024,256,1024,832,809.377,1015.01,848.319,0.1894
mixed,32,24,0.75,4.0,16,1024,512,2048,1664,1509.545,1799.513,1545.24,0.1231
mixed,32,24,0.75,4.0,16,1024,1024,4096,3328,2756.223,3338.194,2898.672,0.2448
mixed,32,24,0.75,4.0,16,1024,2048,8192,6656,5317.179,6476.465,6542.552,1.057
mixed,32,24,0.75,4.0,16,1024,4096,16384,13312,10353.848,12687.418,17607.875,3.1086
mixed,32,24,0.75,4.0,16,2048,128,512,416,639.852,729.55,654.305,0.1611
mixed,32,24,0.75,4.0,16,2048,256,1024,832,925.737,1105.737,941.919,0.0899
mixed,32,24,0.75,4.0,16,2048,512,2048,1664,1553.135,1873.799,1552.247,-0.0028
mixed,32,24,0.75,4.0,16,2048,1024,4096,3328,2856.023,3438.971,2925.348,0.1189
mixed,32,24,0.75,4.0,16,2048,2048,8192,6656,5410.286,6589.307,6338.77,0.7875
mixed,32,24,0.75,4.0,16,2048,4096,16384,13312,10471.55,12793.898,17559.953,3.0523
mixed,32,24,0.75,4.0,16,4096,128,512,416,852.129,920.599,874.237,0.3229
mixed,32,24,0.75,4.0,16,4096,256,1024,832,1118.54,1300.541,1163.187,0.2453
mixed,32,24,0.75,4.0,16,4096,512,2048,1664,1775.724,2057.31,1743.33,-0.115
mixed,32,24,0.75,4.0,16,4096,1024,4096,3328,2973.932,3659.127,2942.13,-0.0464
mixed,32,24,0.75,4.0,16,4096,2048,8192,6656,5738.056,6946.234,6822.139,0.8973
mixed,32,24,0.75,4.0,16,4096,4096,16384,13312,10948.208,13367.041,17823.753,2.8425
mixed,32,24,0.75,4.0,16,8192,128,512,416,1254.044,1353.042,1254.877,0.0084
mixed,32,24,0.75,4.0,16,8192,256,1024,832,1575.347,1689.896,1586.914,0.101
mixed,32,24,0.75,4.0,16,8192,512,2048,1664,2161.273,2449.895,2185.59,0.0843
mixed,32,24,0.75,4.0,16,8192,1024,4096,3328,3481.094,4169.37,3314.75,-0.2417
mixed,32,24,0.75,4.0,16,8192,2048,8192,6656,5914.336,7212.924,6690.684,0.5978
mixed,32,24,0.75,4.0,16,8192,4096,16384,13312,11350.149,13790.403,18126.678,2.777
mixed,32,24,0.75,4.0,32,0,128,512,416,456.989,545.1,487.038,0.341
mixed,32,24,0.75,4.0,32,0,256,1024,832,746.857,930.378,835.173,0.4812
mixed,32,24,0.75,4.0,32,0,512,2048,1664,1409.528,1692.435,1502.738,0.3295
mixed,32,24,0.75,4.0,32,0,1024,4096,3328,2650.613,3229.668,2851.266,0.3465
mixed,32,24,0.75,4.0,32,0,2048,8192,6656,5201.789,6377.37,6421.637,1.0377
mixed,32,24,0.75,4.0,32,0,4096,16384,13312,10262.485,12599.618,17569.458,3.1265
mixed,32,24,0.75,4.0,32,512,128,512,416,485.342,585.328,503.567,0.1823
mixed,32,24,0.75,4.0,32,512,256,1024,832,795.426,982.906,843.04,0.254
mixed,32,24,0.75,4.0,32,512,512,2048,1664,1461.743,1752.065,1537.041,0.2594
mixed,32,24,0.75,4.0,32,512,1024,4096,3328,2710.148,3287.437,2881.954,0.2976
mixed,32,24,0.75,4.0,32,512,2048,8192,6656,5252.114,6430.183,6449.964,1.0168
mixed,32,24,0.75,4.0,32,512,4096,16384,13312,10305.417,12629.493,17522.311,3.1053
mixed,32,24,0.75,4.0,32,1024,128,512,416,544.32,629.663,544.225,-0.0011
mixed,32,24,0.75,4.0,32,1024,256,1024,832,808.958,1015.433,847.429,0.1863
mixed,32,24,0.75,4.0,32,1024,512,2048,1664,1510.335,1800.036,1543.034,0.1129
mixed,32,24,0.75,4.0,32,1024,1024,4096,3328,2752.439,3341.477,2905.57,0.26
mixed,32,24,0.75,4.0,32,1024,2048,8192,6656,5315.568,6484.023,6699.955,1.1848
mixed,32,24,0.75,4.0,32,1024,4096,16384,13312,10355.0,12671.469,17377.75,3.0317
mixed,32,24,0.75,4.0,32,2048,128,512,416,641.628,729.217,657.402,0.1801
mixed,32,24,0.75,4.0,32,2048,256,1024,832,926.943,1106.266,945.47,0.1033
mixed,32,24,0.75,4.0,32,2048,512,2048,1664,1553.181,1873.823,1551.516,-0.0052
mixed,32,24,0.75,4.0,32,2048,1024,4096,3328,2854.772,3437.389,2922.478,0.1162
mixed,32,24,0.75,4.0,32,2048,2048,8192,6656,5412.875,6588.265,6370.73,0.8149
mixed,32,24,0.75,4.0,32,2048,4096,16384,13312,10470.256,12797.537,17958.646,3.2177
mixed,32,24,0.75,4.0,32,4096,128,512,416,852.827,921.091,870.876,0.2644
mixed,32,24,0.75,4.0,32,4096,256,1024,832,1120.416,1300.188,1167.1,0.2597
mixed,32,24,0.75,4.0,32,4096,512,2048,1664,1775.629,2053.58,1742.354,-0.1197
mixed,32,24,0.75,4.0,32,4096,1024,4096,3328,2971.455,3658.173,2940.979,-0.0444
mixed,32,24,0.75,4.0,32,4096,2048,8192,6656,5740.519,6945.725,6869.108,0.9364
mixed,32,24,0.75,4.0,32,4096,4096,16384,13312,10967.604,13391.631,17835.088,2.8331
mixed,32,24,0.75,4.0,32,8192,128,512,416,1255.495,1352.651,1252.841,-0.0273
mixed,32,24,0.75,4.0,32,8192,256,1024,832,1576.302,1689.353,1588.781,0.1104
mixed,32,24,0.75,4.0,32,8192,512,2048,1664,2160.268,2448.305,2186.304,0.0904
mixed,32,24,0.75,4.0,32,8192,1024,4096,3328,3483.182,4172.263,3314.637,-0.2446
mixed,32,24,0.75,4.0,32,8192,2048,8192,6656,5914.026,7209.311,6648.678,0.5672
mixed,32,24,0.75,4.0,32,8192,4096,16384,13312,11362.063,13770.088,18212.201,2.8447
mixed,32,24,0.75,4.0,64,0,128,512,416,454.654,548.223,486.91,0.3447
mixed,32,24,0.75,4.0,64,0,256,1024,832,749.664,932.829,834.33,0.4622
mixed,32,24,0.75,4.0,64,0,512,2048,1664,1411.352,1697.574,1501.694,0.3156
mixed,32,24,0.75,4.0,64,0,1024,4096,3328,2651.714,3232.725,2849.386,0.3402
mixed,32,24,0.75,4.0,64,0,2048,8192,6656,5206.677,6378.658,6457.841,1.0676
mixed,32,24,0.75,4.0,64,0,4096,16384,13312,10263.639,12585.586,17802.424,3.2468
mixed,32,24,0.75,4.0,64,512,128,512,416,486.267,584.385,503.326,0.1739
mixed,32,24,0.75,4.0,64,512,256,1024,832,797.024,985.504,843.548,0.2468
mixed,32,24,0.75,4.0,64,512,512,2048,1664,1464.867,1751.293,1535.486,0.2466
mixed,32,24,0.75,4.0,64,512,1024,4096,3328,2716.16,3290.447,2881.061,0.2871
mixed,32,24,0.75,4.0,64,512,2048,8192,6656,5262.144,6422.965,6575.62,1.1315
mixed,32,24,0.75,4.0,64,512,4096,16384,13312,10317.2,12638.538,17657.763,3.1622
mixed,32,24,0.75,4.0,64,1024,128,512,416,545.664,631.295,544.576,-0.0127
mixed,32,24,0.75,4.0,64,1024,256,1024,832,809.47,1015.455,847.327,0.1838
mixed,32,24,0.75,4.0,64,1024,512,2048,1664,1514.912,1801.889,1542.669,0.0967
mixed,32,24,0.75,4.0,64,1024,1024,4096,3328,2757.723,3346.322,2900.209,0.2421
mixed,32,24,0.75,4.0,64,1024,2048,8192,6656,5316.385,6485.127,6718.734,1.1999
mixed,32,24,0.75,4.0,64,1024,4096,16384,13312,10357.312,12690.938,17787.367,3.1839
mixed,32,24,0.75,4.0,64,2048,128,512,416,642.146,730.406,659.555,0.1972
mixed,32,24,0.75,4.0,64,2048,256,1024,832,927.298,1107.94,944.486,0.0951
mixed,32,24,0.75,4.0,64,2048,512,2048,1664,1552.908,1873.514,1548.744,-0.013
mixed,32,24,0.75,4.0,64,2048,1024,4096,3328,2855.821,3442.351,2926.578,0.1206
